##;CROSS;##
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08995202;2.547943;0.3594335;0.07953775;0.3728319;0.6340829;0.6727624;0.121934;2.60667;0.3413579;0.4073302;0.6561878;0.04568472;0.6335713;0.1259065;2.624981;0.3170197;0.2264173;0.7523065;-0.1063345;0.609478;0.1222678;2.629951;0.2942951;0.2264173;0.7523065;-0.1063345;0.609478;0.09769426;2.642517;0.3478293;0.1152231;0.3974578;0.5394869;0.7332836;0.1014815;2.676235;0.3302291;-0.04416955;0.412829;0.2243566;0.8816379;0.1136926;2.684311;0.3134161;-0.1952745;0.3721988;-0.1102011;0.900662;0.1270786;2.677723;0.3013951;-0.1952745;0.3721988;-0.1102011;0.900662;0.08251613;2.636124;0.3356198;0.01347199;0.3696122;0.5323189;0.7614735;0.08926453;2.67115;0.3119843;-0.1057079;0.3510492;0.2586014;0.8937089;0.1051917;2.681252;0.2940896;-0.1773448;0.319992;0.07013754;0.9280274;0.1205622;2.68158;0.281979;-0.1773448;0.319992;0.07013754;0.9280274;0.07042661;2.623711;0.3243172;-0.1173602;0.3575808;0.4033234;0.8340823;0.08692311;2.646801;0.2970538;-0.2021112;0.320661;0.1886154;0.9059537;0.1045243;2.651917;0.2810421;-0.2549896;0.2838923;0.03337438;0.9237274;0.1205051;2.65033;0.2706981;-0.2549896;0.2838923;0.03337438;0.9237274;0.0612797;2.610035;0.3133714;-0.2711394;0.2509066;0.2296314;0.9004437;0.08592679;2.618874;0.2948249;0.3469947;-0.1609977;0.1017858;-0.9183216;0.1022524;2.613644;0.2908733;0.3594506;-0.128284;0.2114906;-0.8997837;0.1158116;2.606339;0.2896555;0.3594506;-0.128284;0.2114906;-0.8997837;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09438592;2.545776;0.377501;0.05937904;0.3456543;0.7329937;0.582853;0.108656;2.60598;0.3621089;0.3595051;0.6968405;0.07943804;0.6155153;0.1091426;2.624165;0.3378092;0.2147052;0.7671074;-0.03425469;0.6035517;0.1050989;2.630661;0.3165893;0.2147052;0.7671074;-0.03425469;0.6035517;0.08650238;2.642197;0.3736819;0.04637641;0.4337201;0.4645513;0.7706673;0.0938852;2.671379;0.349546;-0.1892939;0.3924459;-0.01257194;0.8999978;0.1089951;2.667641;0.334133;0.313901;-0.3044403;0.324703;-0.83866;0.1191064;2.655319;0.3289952;0.313901;-0.3044403;0.324703;-0.83866;0.07192831;2.635185;0.3608664;-0.02712026;0.3665365;0.4691806;0.8029852;0.08439821;2.666668;0.3344918;-0.2031708;0.3107845;0.02210038;0.9282492;0.1049715;2.664494;0.31949;0.2909866;-0.2334745;0.271506;-0.8871873;0.1187677;2.653034;0.314735;0.2909866;-0.2334745;0.271506;-0.8871873;0.06056755;2.622345;0.3492982;-0.1077815;0.346994;0.4341882;0.824293;0.07559993;2.647549;0.3231296;-0.2384756;0.286669;0.08010355;0.92441;0.09564109;2.647823;0.3092826;0.3016217;-0.2260859;0.1479848;-0.914336;0.1118328;2.640106;0.3031362;0.3016217;-0.2260859;0.1479848;-0.914336;0.05151956;2.608536;0.3382178;-0.2610218;0.2474418;0.2685706;0.8935939;0.07474826;2.619648;0.3197745;0.3398563;-0.1611253;0.07837385;-0.9232517;0.09087949;2.615265;0.3155646;0.3595823;-0.1174738;0.2197362;-0.899231;0.1043339;2.607895;0.3147466;0.3595823;-0.1174738;0.2197362;-0.899231;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09332295;2.54137;0.380715;0.133954;0.3766031;0.733143;0.5502073;0.1031431;2.601608;0.3664463;0.3495581;0.7065387;0.1186975;0.6037577;0.1023457;2.62088;0.3431619;0.2471282;0.7541367;0.03759319;0.6072827;0.09919291;2.630283;0.3229927;0.2471282;0.7541367;0.03759319;0.6072827;0.08059344;2.63784;0.3825463;0.006816834;0.4518081;0.4373343;0.7775359;0.08865656;2.664307;0.3556788;0.2416384;-0.3618299;0.07941261;-0.8968747;0.1044072;2.65741;0.3424167;0.3630505;-0.2330924;0.4160957;-0.8004543;0.1134616;2.643532;0.3412368;0.3630505;-0.2330924;0.4160957;-0.8004543;0.06637481;2.630379;0.3694907;-0.04399791;0.3719375;0.4729064;0.7975503;0.07816248;2.661201;0.3423757;0.2253454;-0.3045203;-0.01344606;-0.9253681;0.09874594;2.658363;0.3279767;0.3185389;-0.2083637;0.3153107;-0.8693083;0.1117401;2.645977;0.3250408;0.3185389;-0.2083637;0.3153107;-0.8693083;0.05571626;2.617439;0.3573932;-0.09847522;0.3432074;0.4748602;0.8043751;0.06806794;2.644875;0.3319615;0.2469063;-0.2731183;-0.06549024;-0.9274455;0.08864456;2.644547;0.3187938;0.3110885;-0.2043184;0.1850936;-0.9095159;0.1047019;2.635765;0.3139368;0.3110885;-0.2043184;0.1850936;-0.9095159;0.04724235;2.603596;0.3458236;-0.245333;0.2359001;0.3010263;0.8908121;0.06965795;2.61692;0.3278292;0.3240274;-0.1582438;0.05321248;-0.9312004;0.08596837;2.613438;0.3233336;0.3497905;-0.09985209;0.2603457;-0.8943695;0.09896376;2.605198;0.3233877;0.3497905;-0.09985209;0.2603457;-0.8943695;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09352899;2.540375;0.3840757;0.1231347;0.3713886;0.75474;0.52657;0.1001641;2.600292;0.369395;0.349815;0.704567;0.1255396;0.6045288;0.09943002;2.619793;0.346287;0.2456441;0.7528154;0.04245919;0.6092008;0.09635147;2.629261;0.3261549;0.2456441;0.7528154;0.04245919;0.6092008;0.07610422;2.636108;0.386121;-0.004913688;0.4514506;0.4286293;0.7825889;0.08477962;2.661827;0.3586906;0.2431301;-0.351395;0.07821406;-0.9007176;0.100836;2.655067;0.3457948;0.3500031;-0.2340156;0.3798856;-0.8236637;0.1107661;2.64204;0.3438219;0.3500031;-0.2340156;0.3798856;-0.8236637;0.06207974;2.628471;0.3729951;-0.05202392;0.3708155;0.473008;0.7975294;0.07393402;2.659058;0.3456241;0.2249559;-0.29931;-0.02799346;-0.9268361;0.09463963;2.656963;0.3312865;0.3111244;-0.2082563;0.279667;-0.8840914;0.1084066;2.645611;0.3277536;0.3111244;-0.2082563;0.279667;-0.8840914;0.05172128;2.615433;0.3607517;-0.1034613;0.3424076;0.4834527;0.7989533;0.06347363;2.643093;0.3352426;0.2443393;-0.2755302;-0.09819023;-0.9245217;0.08373801;2.644241;0.321619;0.3070219;-0.2106423;0.141887;-0.9171891;0.1002516;2.636856;0.315945;0.3070219;-0.2106423;0.141887;-0.9171891;0.04368482;2.601517;0.3489943;-0.2434979;0.2314246;0.3130448;0.8883437;0.06576588;2.61557;0.3311383;0.3152778;-0.1653862;0.003880151;-0.9344693;0.08213735;2.613632;0.325827;0.3449047;-0.1059066;0.2263857;-0.9047511;0.09563368;2.606186;0.3252798;0.3449047;-0.1059066;0.2263857;-0.9047511;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09397392;2.54443;0.3780284;0.1479384;0.3822024;0.741617;0.5310742;0.1031605;2.605618;0.3646809;0.3592431;0.705369;0.1442668;0.5937897;0.1020527;2.626152;0.3424551;0.2532576;0.7573043;0.06318462;0.5986309;0.09856653;2.636478;0.3227833;0.2532576;0.7573043;0.06318462;0.5986309;0.07727845;2.640182;0.3827592;-0.01309079;0.45625;0.4266402;0.7807964;0.08574565;2.665413;0.3548526;0.2379312;-0.3426452;0.06084085;-0.9067976;0.1021342;2.659504;0.3420401;0.3469683;-0.2109041;0.3774897;-0.8322465;0.1124334;2.646759;0.3405745;0.3469683;-0.2109041;0.3774897;-0.8322465;0.06334729;2.632404;0.3695963;-0.05788344;0.3759819;0.4785397;0.7913831;0.07441306;2.66288;0.3418307;0.2188188;-0.2938088;-0.05656274;-0.9287603;0.09514635;2.662285;0.3274263;0.3035703;-0.1944117;0.2532294;-0.8977329;0.1096175;2.651875;0.3238761;0.3035703;-0.1944117;0.2532294;-0.8977329;0.0532127;2.619381;0.3571627;-0.1084944;0.3439627;0.4876311;0.795069;0.06457615;2.647049;0.3313934;0.2398452;-0.2735838;-0.1247024;-0.9230795;0.08463219;2.649471;0.3175682;0.3008113;-0.2070352;0.1100923;-0.9244074;0.1015408;2.643238;0.3115547;0.3008113;-0.2070352;0.1100923;-0.9244074;0.0456619;2.605511;0.3451193;-0.2364452;0.2326994;0.3341212;0.8822175;0.06686383;2.62072;0.3270856;0.3021572;-0.1654555;-0.04489392;-0.9377155;0.08321196;2.620438;0.3212215;0.3313648;-0.1073223;0.162338;-0.923215;0.09754228;2.614689;0.319817;0.3313648;-0.1073223;0.162338;-0.923215;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09717163;2.545372;0.365112;0.1468012;0.4168189;0.7057442;0.5537479;0.1110053;2.607052;0.3476255;0.3458693;0.7225286;0.1279112;0.5847782;0.1086777;2.626747;0.3246809;0.2278725;0.7784859;0.04306363;0.5832489;0.1038136;2.635876;0.3046542;0.2278725;0.7784859;0.04306363;0.5832489;0.08385333;2.640812;0.3656593;-0.00860253;0.4583868;0.4156325;0.78553;0.09288648;2.665684;0.3376188;0.2253015;-0.3672845;0.03604101;-0.9016887;0.1086091;2.660702;0.3236565;0.3206975;-0.2751063;0.2862974;-0.8599439;0.1199114;2.649662;0.3188775;0.3206975;-0.2751063;0.2862974;-0.8599439;0.06973848;2.63279;0.3529646;-0.0642539;0.3852673;0.4628486;0.7957463;0.08150109;2.662212;0.3241657;0.2274268;-0.3046772;-0.05038846;-0.9235314;0.1019737;2.66106;0.3093491;0.3066409;-0.2175042;0.2218117;-0.8997015;0.1166731;2.65136;0.3046978;0.3066409;-0.2175042;0.2218117;-0.8997015;0.05942575;2.619514;0.3409613;-0.12974;0.357366;0.461051;0.8018037;0.07205518;2.645081;0.313574;-0.2474453;0.2893774;0.1498981;0.9124485;0.09131585;2.64827;0.2988476;0.3109541;-0.2202626;0.07858553;-0.921204;0.1082215;2.642921;0.2920722;0.3109541;-0.2202626;0.07858553;-0.921204;0.05198821;2.605469;0.3291722;-0.2493249;0.2472397;0.3306629;0.8759976;0.07290462;2.619946;0.3101918;0.3106137;-0.1816359;-0.08036692;-0.9295532;0.08890876;2.620583;0.3034613;0.3475928;-0.1067131;0.1628043;-0.917217;0.1032219;2.614807;0.3021823;0.3475928;-0.1067131;0.1628043;-0.917217;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09745543;2.54665;0.3584572;0.1277574;0.444335;0.6812619;0.5675621;0.1128652;2.607937;0.3351787;0.3436015;0.72424;0.1154656;0.5865854;0.1105731;2.627121;0.3118394;0.2198747;0.7792251;0.02409899;0.5864153;0.1057199;2.635471;0.2915014;0.2198747;0.7792251;0.02409899;0.5864153;0.08572565;2.641754;0.3510178;-0.01317275;0.4616389;0.3995575;0.7918774;0.09554064;2.665688;0.3224176;0.2324748;-0.3744097;0.04908027;-0.8963059;0.11098;2.66003;0.3084128;0.3100573;-0.3056602;0.2440004;-0.8665452;0.1223831;2.649967;0.3021956;0.3100573;-0.3056602;0.2440004;-0.8665452;0.07146545;2.63327;0.3388963;-0.06696531;0.3913043;0.4563989;0.7963021;0.08332791;2.662136;0.3096091;0.2301292;-0.3164654;-0.05805342;-0.9184335;0.1033743;2.661152;0.2942379;0.313109;-0.2305514;0.2149331;-0.8958865;0.1179559;2.651516;0.2891698;0.313109;-0.2305514;0.2149331;-0.8958865;0.06096586;2.619556;0.3275684;-0.1384446;0.3670817;0.4521376;0.8010345;0.0736867;2.644184;0.29936;-0.2605329;0.2958015;0.1384761;0.9085422;0.09293205;2.646568;0.2844426;0.3271326;-0.2214435;0.0964787;-0.9135861;0.1097056;2.640469;0.2779578;0.3271326;-0.2214435;0.0964787;-0.9135861;0.05344377;2.605064;0.3163953;-0.2572949;0.2560631;0.3304095;0.871241;0.07410656;2.619167;0.2968214;0.328602;-0.1847664;-0.04934455;-0.924904;0.09023272;2.618641;0.2903064;0.3659533;-0.1085232;0.1965634;-0.9031411;0.1041814;2.6119;0.2894973;0.3659533;-0.1085232;0.1965634;-0.9031411;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08970752;2.553791;0.3597944;0.1052704;0.4522605;0.645547;0.6063396;0.10871;2.613026;0.3314633;0.3321557;0.724277;0.09436495;0.5968173;0.1066837;2.631023;0.3071624;0.2175122;0.7755178;0.008477665;0.5926121;0.1021138;2.638844;0.2865537;0.2175122;0.7755178;0.008477665;0.5926121;0.08335748;2.648663;0.3461096;-0.0219872;0.4722602;0.3981012;0.7861314;0.09247579;2.671947;0.3168638;0.2384247;-0.3864657;0.029524;-0.8904643;0.1075415;2.666851;0.3023448;0.3190278;-0.316459;0.2260289;-0.8642837;0.1189574;2.65715;0.2957526;0.3190278;-0.316459;0.2260289;-0.8642837;0.06895994;2.639992;0.3341585;-0.06772611;0.3938114;0.4504863;0.798366;0.08108077;2.668415;0.3047148;-0.2267685;0.3272229;0.07195846;0.9145073;0.1006319;2.667992;0.2888029;0.3164805;-0.2403426;0.2131323;-0.8925526;0.1150381;2.658325;0.2834635;0.3164805;-0.2403426;0.2131323;-0.8925526;0.05815312;2.626083;0.3233677;-0.1375518;0.3668744;0.4405218;0.8077273;0.071689;2.650204;0.2951734;-0.269597;0.2934484;0.1006026;0.9116385;0.09143845;2.650822;0.2807617;0.3378493;-0.2167449;0.1443497;-0.9044574;0.1078479;2.643085;0.2751702;0.3378493;-0.2167449;0.1443497;-0.9044574;0.05023783;2.611305;0.3128131;-0.2655807;0.2594599;0.3173359;0.8726086;0.07133663;2.624523;0.2930661;0.3516755;-0.1735787;0.02968518;-0.9194096;0.08769773;2.621441;0.2878554;0.3840651;-0.09615276;0.2757517;-0.8759053;0.1005961;2.612782;0.2885299;0.3840651;-0.09615276;0.2757517;-0.8759053;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.0895571;2.557419;0.359576;0.1003448;0.4641896;0.6389428;0.6051539;0.1074611;2.615108;0.3300356;0.3239116;0.726426;0.08573097;0.600031;0.105339;2.632481;0.3053094;0.2194587;0.7725624;0.006732762;0.5957686;0.1009789;2.640289;0.2846656;0.2194587;0.7725624;0.006732762;0.5957686;0.08293143;2.651676;0.3446493;-0.02975428;0.4820935;0.399844;0.7789901;0.09121452;2.67453;0.3148494;0.2401686;-0.3943571;0.006001718;-0.8869983;0.1060469;2.670227;0.2998548;0.3200974;-0.324912;0.1962572;-0.8680166;0.1176976;2.661247;0.2926792;0.3200974;-0.324912;0.1962572;-0.8680166;0.0684313;2.642868;0.3328428;-0.07396588;0.4013315;0.4497798;0.7944559;0.0800913;2.67083;0.3027932;-0.230074;0.3352277;0.0880477;0.9093603;0.09924009;2.670982;0.2864077;0.321481;-0.2477233;0.1940637;-0.8930972;0.113798;2.6618;0.2806401;0.321481;-0.2477233;0.1940637;-0.8930972;0.05753415;2.62883;0.3223203;-0.1427366;0.3757327;0.443058;0.8013434;0.07036278;2.652618;0.2935613;0.2725598;-0.3041115;-0.1211333;-0.90474;0.08954802;2.653927;0.2785127;0.3397609;-0.2317766;0.1071135;-0.9051902;0.1060281;2.647266;0.2719401;0.3397609;-0.2317766;0.1071135;-0.9051902;0.04953321;2.61393;0.3120363;-0.2742763;0.2687926;0.319223;0.8663833;0.07023589;2.62682;0.2916752;0.3601087;-0.1749617;0.01818978;-0.9161766;0.08655551;2.624046;0.2863245;0.3917112;-0.09575281;0.2486296;-0.8806688;0.09985625;2.616096;0.2867295;0.3917112;-0.09575281;0.2486296;-0.8806688;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09104968;2.557049;0.3546813;0.1432635;0.4934853;0.6483733;0.5617471;0.1043672;2.614765;0.3274913;0.3156484;0.740548;0.06932429;0.5891937;0.1011393;2.631432;0.3023328;0.1826363;0.7953948;-0.02639561;0.5773169;0.09511821;2.637302;0.2813815;0.1826363;0.7953948;-0.02639561;0.5773169;0.07989416;2.651207;0.3420683;-0.02149582;0.4990995;0.4123814;0.7618262;0.08608822;2.674469;0.3122368;0.2104862;-0.4290189;-0.07135656;-0.8755267;0.09943724;2.673275;0.295461;0.2920116;-0.3694007;0.1046006;-0.8759745;0.1109499;2.666759;0.2858931;0.2920116;-0.3694007;0.1046006;-0.8759745;0.06500736;2.642086;0.3309618;-0.06959599;0.4241287;0.462904;0.7752364;0.07400323;2.670082;0.3002652;-0.2114275;0.3695184;0.1635297;0.889951;0.09090786;2.67347;0.2820199;0.3019789;-0.2966101;0.07908671;-0.9025391;0.10561;2.667637;0.2731854;0.3019789;-0.2966101;0.07908671;-0.9025391;0.05377242;2.627834;0.3211187;-0.1415552;0.3979531;0.4500225;0.7868134;0.06475362;2.651333;0.2913753;-0.2782448;0.3239191;0.1342494;0.8942224;0.08315919;2.652794;0.2754126;0.3455231;-0.2543096;0.07506455;-0.9001701;0.09943058;2.646908;0.267726;0.3455231;-0.2543096;0.07506455;-0.9001701;0.04542595;2.612694;0.3114828;-0.275833;0.291666;0.3315402;0.8537729;0.06481417;2.625572;0.2898414;0.3717738;-0.1857305;0.01744655;-0.9093867;0.08102155;2.622616;0.284182;0.4091682;-0.08462359;0.2844268;-0.8628569;0.09381787;2.613914;0.2855289;0.4091682;-0.08462359;0.2844268;-0.8628569;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.0922367;2.560635;0.3313062;0.1814062;0.5610557;0.6500691;0.4792898;0.09991547;2.619503;0.2997685;0.3367524;0.7697985;0.03550463;0.5410619;0.09418109;2.636497;0.2750544;0.1843272;0.8311679;-0.0600467;0.5211315;0.08533685;2.642044;0.2548497;0.1843272;0.8311679;-0.0600467;0.5211315;0.0716843;2.653168;0.3166577;-0.002666891;0.5580496;0.4151907;0.718464;0.07295619;2.67606;0.2856338;-0.1662437;0.5253128;0.1819407;0.8144368;0.08122782;2.678699;0.2658182;0.227914;-0.499308;-0.08522256;-0.8315552;0.08932284;2.677273;0.2513652;0.227914;-0.499308;-0.08522256;-0.8315552;0.05552312;2.643242;0.3088355;-0.06473458;0.5055415;0.4814323;0.7130642;0.05664157;2.66996;0.2751223;-0.2192955;0.4616173;0.2363281;0.8264191;0.06835769;2.674763;0.253167;0.2910604;-0.4206126;-0.1022228;-0.853182;0.07982688;2.67347;0.2389103;0.2910604;-0.4206126;-0.1022228;-0.853182;0.04356148;2.628109;0.3013805;-0.1392671;0.4817313;0.4785185;0.720805;0.04666581;2.65015;0.2685314;-0.2403054;0.4432927;0.3185157;0.8026785;0.05681704;2.657631;0.2470432;0.3015549;-0.4060776;-0.2032263;-0.8383704;0.06843305;2.659527;0.23116;0.3015549;-0.4060776;-0.2032263;-0.8383704;0.03481513;2.612328;0.2934541;-0.2549579;0.3950698;0.4322953;0.7694397;0.04486965;2.627171;0.2669819;0.365869;-0.2967732;-0.1744719;-0.8646533;0.05841961;2.628712;0.2556963;0.4118927;-0.2276949;-0.02477738;-0.8819785;0.07304232;2.626362;0.2488012;0.4118927;-0.2276949;-0.02477738;-0.8819785;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08356709;2.577877;0.283153;0.04581553;0.5847578;0.6102458;0.532503;0.1001489;2.63678;0.2397666;0.3966563;0.7323869;0.04877118;0.5512663;0.09776898;2.656258;0.2161801;0.2213393;0.8114336;-0.06975961;0.5363937;0.09030129;2.662762;0.1955693;0.2213393;0.8114336;-0.06975961;0.5363937;0.06450342;2.665344;0.2491379;0.03279293;0.5445141;0.4627486;0.6987798;0.06368281;2.691742;0.2208779;-0.07836595;0.5314906;0.303672;0.7868673;0.06912527;2.700306;0.2016852;-0.1338348;0.5157845;0.2171717;0.8178579;0.07531196;2.703903;0.1867521;-0.1338348;0.5157845;0.2171717;0.8178579;0.04850374;2.654739;0.2424087;-0.04318151;0.5147944;0.5364616;0.6673313;0.04393102;2.683846;0.2106219;-0.1419022;0.4889668;0.3900201;0.7672417;0.04949602;2.695591;0.1886264;-0.2014932;0.4620298;0.2886303;0.814016;0.05699407;2.700825;0.1726037;-0.2014932;0.4620298;0.2886303;0.814016;0.03703121;2.638889;0.2358322;-0.1452509;0.4949755;0.5004747;0.695289;0.03739467;2.661106;0.2022924;-0.2260717;0.4596438;0.3741052;0.7730877;0.04481013;2.670341;0.1803703;-0.2695202;0.4331077;0.2963381;0.8074406;0.05350804;2.675087;0.1637344;-0.2695202;0.4331077;0.2963381;0.8074406;0.02955772;2.622322;0.2284873;-0.2426816;0.429826;0.5043882;0.7084829;0.03344963;2.638508;0.201186;-0.3374778;0.3558709;0.3192934;0.8108739;0.04305134;2.643417;0.1871743;0.380386;-0.3072146;-0.2114813;-0.846287;0.05442326;2.645374;0.176447;0.380386;-0.3072146;-0.2114813;-0.846287;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08234297;2.574066;0.2709176;0.04274249;0.5989525;0.6114972;0.5152672;0.100733;2.635384;0.230697;0.4468397;0.6967925;0.08061998;0.5552612;0.1012164;2.657368;0.2090266;0.2932329;0.7800139;-0.02997333;0.5519915;0.09617358;2.667156;0.1887603;0.2932329;0.7800139;-0.02997333;0.5519915;0.06078262;2.660122;0.233387;0.03954509;0.5428581;0.4892354;0.6814619;0.05814476;2.687744;0.2061051;-0.06107372;0.5406384;0.3550032;0.7602323;0.06174617;2.698135;0.1871266;-0.1159555;0.5312736;0.2751884;0.7928269;0.06650406;2.703381;0.1719467;-0.1159555;0.5312736;0.2751884;0.7928269;0.04497956;2.648853;0.227308;-0.0432958;0.52908;0.5688342;0.628194;0.03594971;2.678116;0.1961;-0.1489919;0.5095663;0.4305074;0.7299364;0.03880651;2.690437;0.1736113;-0.220844;0.4827459;0.3204357;0.7845417;0.04492759;2.695831;0.1568621;-0.220844;0.4827459;0.3204357;0.7845417;0.03398205;2.632355;0.2215269;-0.1675209;0.5102382;0.5080882;0.6733801;0.03247754;2.653168;0.1868002;-0.2510244;0.473624;0.3868083;0.7503644;0.03880855;2.661789;0.164069;-0.2923575;0.4486198;0.3180362;0.7823815;0.04652587;2.666386;0.1467289;-0.2923575;0.4486198;0.3180362;0.7823815;0.02724155;2.615181;0.214899;-0.2603429;0.450517;0.524287;0.6740768;0.0286638;2.630394;0.1865893;-0.35805;0.3757226;0.3519245;0.7789623;0.03705427;2.635395;0.1716599;0.4006325;-0.3287764;-0.2552931;-0.8162266;0.04743535;2.637829;0.1598839;0.4006325;-0.3287764;-0.2552931;-0.8162266;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.08969261;2.568462;0.2768336;-0.06328282;0.6411573;0.5562067;0.5249256;0.1103726;2.627712;0.2346423;0.4535886;0.6581657;0.1202492;0.5887408;0.1136002;2.650455;0.2141332;0.332298;0.7265957;0.01575341;0.6011564;0.1123048;2.661983;0.1943033;0.332298;0.7265957;0.01575341;0.6011564;0.06729814;2.645515;0.2232966;0.01923823;0.5455399;0.5359926;0.6439942;0.06069846;2.673176;0.1967908;-0.07129991;0.5399029;0.4209675;0.7254017;0.06207089;2.684845;0.1783691;-0.1140242;0.531717;0.3615582;0.757332;0.06495869;2.691959;0.1635586;-0.1140242;0.531717;0.3615582;0.757332;0.05259775;2.632523;0.2178749;-0.08646485;0.5586537;0.5942281;0.5721219;0.03815894;2.658016;0.185461;-0.1854167;0.5334469;0.4816446;0.6701298;0.03730076;2.669567;0.1624523;-0.2352408;0.5125922;0.4161493;0.713254;0.03969047;2.67614;0.1451626;-0.2352408;0.5125922;0.4161493;0.713254;0.04289088;2.61467;0.2140521;-0.1957742;0.5411539;0.5480819;0.6069855;0.03533453;2.633057;0.1787718;-0.261443;0.5102513;0.4676834;0.6727284;0.0363877;2.642193;0.1553983;-0.2967493;0.4891856;0.4187322;0.7051955;0.03971992;2.648052;0.1370808;-0.2967493;0.4891856;0.4187322;0.7051955;0.03737529;2.596294;0.2098898;-0.2984008;0.4947224;0.5625451;0.5913969;0.03342572;2.608227;0.1802815;-0.362661;0.4464628;0.47723;0.6643795;0.03604564;2.613838;0.1634846;0.3932692;-0.4178785;-0.4290967;-0.6975626;0.04056964;2.61816;0.1487442;0.3932692;-0.4178785;-0.4290967;-0.6975626;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.09444484;2.58625;0.2855059;-0.09753242;0.7415538;0.4640819;0.4745665;0.1098606;2.639591;0.234416;0.4095916;0.6865672;0.09845804;0.5925929;0.1110282;2.660522;0.2118237;0.2799594;0.7490039;-0.009230684;0.6004422;0.1082187;2.66991;0.1910229;0.2799594;0.7490039;-0.009230684;0.6004422;0.06697035;2.649937;0.2167346;-0.01296383;0.5989652;0.5202243;0.6086375;0.05694149;2.673935;0.1878473;-0.1029984;0.5937653;0.4264595;0.6745123;0.05543867;2.683838;0.1684155;-0.1259015;0.5903484;0.402042;0.6884764;0.05509948;2.690605;0.1531371;-0.1259015;0.5903484;0.402042;0.6884764;0.05263813;2.635582;0.2143739;-0.1364489;0.6268069;0.557696;0.5267543;0.03490687;2.653755;0.1788568;-0.226575;0.6025029;0.4773998;0.5981166;0.03022751;2.661438;0.1547122;-0.2511073;0.5932246;0.4550881;0.6147559;0.02802225;2.666325;0.1368179;-0.2511073;0.5932246;0.4550881;0.6147559;0.04347425;2.616966;0.2143212;-0.210165;0.6165726;0.5505445;0.522082;0.02863935;2.629753;0.1787673;-0.2721239;0.5946564;0.4958818;0.5713442;0.0236379;2.635883;0.1548538;-0.3140664;0.5756963;0.4540409;0.6031445;0.02216735;2.639523;0.1356865;-0.3140664;0.5756963;0.4540409;0.6031445;0.03847463;2.5979;0.2140485;-0.3172057;0.5930657;0.5734413;0.4677807;0.0268256;2.603096;0.1842997;-0.3530712;0.5766096;0.5466935;0.4939517;0.02210658;2.605553;0.1670393;-0.3895271;0.5567302;0.5141284;0.5234426;0.01971461;2.607235;0.1512047;-0.3895271;0.5567302;0.5141284;0.5234426;
